,year,sic2,phw_wgt,pod_wgt,phd_wgt,sd_phw_wgt,sd_pod_wgt,sd_phd_wgt,phw_adj_K4,phd_adj_K4,pod_adj_K4,sd_phw_adj_K4,sd_phd_adj_K4,sd_pod_adj_K4,phw_adj_tvsCM,phd_adj_tvsCM,pod_adj_tvsCM,sd_phw_adj_tvsCM,sd_phd_adj_tvsCM,sd_pod_adj_tvsCM,phw_adj_teCM,phd_adj_teCM,pod_adj_teCM,sd_phw_adj_teCM,sd_phd_adj_teCM,sd_pod_adj_teCM
10,1984,20,69.88385772705078,5.266932010650635,12.945240020751953,1.101305365562439,0.025366012006998062,0.17567433416843414,97.48350524902344,17.844097137451172,5.331387996673584,1.2472790479660034,0.18835893273353577,0.025900324806571007,91.79048919677734,16.822107315063477,5.31883430480957,1.2420876026153564,0.188332661986351,0.02529495768249035,85.61945343017578,15.994987487792969,5.227403163909912,1.1711907386779785,0.18648368120193481,0.024419691413640976
11,1985,20,73.88510131835938,5.294669151306152,13.514904975891113,1.1957101821899414,0.02480507083237171,0.1832444965839386,100.01307678222656,18.152908325195312,5.369515895843506,1.2464767694473267,0.18411274254322052,0.026665348559617996,94.31696319580078,17.14643096923828,5.357553958892822,1.2490637302398682,0.18724468350410461,0.025638123974204063,87.78721618652344,16.30071449279785,5.254785060882568,1.180957555770874,0.18593934178352356,0.02450287900865078
12,1986,20,71.9347915649414,5.166825294494629,13.302705764770508,1.14969801902771,0.031789764761924744,0.1837925761938095,100.00599670410156,18.14820671081543,5.33202600479126,1.2324713468551636,0.18281720578670502,0.02962980978190899,94.06554412841797,17.08007049560547,5.302430629730225,1.2427319288253784,0.18715718388557434,0.030520223081111908,87.52226257324219,16.30118751525879,5.178940773010254,1.1686015129089355,0.18475516140460968,0.029560133814811707
13,1987,20,72.2631607055664,5.151939392089844,13.442122459411621,1.1612688302993774,0.02849755249917507,0.1830112636089325,100.44439697265625,18.16680335998535,5.363178730010986,1.2290345430374146,0.1816113293170929,0.028724154457449913,94.69695281982422,17.289464950561523,5.3204216957092285,1.1890956163406372,0.18178804218769073,0.027987001463770866,89.1607666015625,16.57209587097168,5.22203254699707,1.1276063919067383,0.17750981450080872,0.027402665466070175
14,1988,20,74.54920959472656,5.194762229919434,13.6903657913208,1.2367814779281616,0.03004445880651474,0.19279147684574127,101.54249572753906,18.409500122070312,5.357792377471924,1.192779302597046,0.17729033529758453,0.028685400262475014,96.6262435913086,17.660022735595703,5.337405681610107,1.1513804197311401,0.17563897371292114,0.02671135403215885,91.06434631347656,16.942466735839844,5.215612888336182,1.116256833076477,0.17676536738872528,0.027851546183228493
15,1989,20,76.0548324584961,5.194697380065918,14.01211929321289,1.5541845560073853,0.03638211265206337,0.23401503264904022,108.66968536376953,19.183349609375,5.505873680114746,1.528023600578308,0.20939849317073822,0.03713545203208923,104.7049789428711,18.552366256713867,5.489132404327393,1.4778929948806763,0.20465588569641113,0.036146022379398346,94.2216796875,17.266202926635742,5.28958797454834,1.421650767326355,0.21112988889217377,0.03537003695964813
16,1990,20,77.32907104492188,5.201962947845459,14.090862274169922,1.5323758125305176,0.03741487115621567,0.23190824687480927,108.57479095458984,19.072351455688477,5.5033063888549805,1.4966381788253784,0.2081412971019745,0.03793083503842354,104.4792251586914,18.462045669555664,5.479052543640137,1.4474984407424927,0.20154692232608795,0.03634939342737198,93.73833465576172,17.13562774658203,5.282172203063965,1.3822489976882935,0.2068488597869873,0.03555504232645035
17,1991,20,75.4234848022461,5.301826477050781,13.814729690551758,1.5721087455749512,0.03575260564684868,0.24285371601581573,109.81043243408203,19.2214412689209,5.571199893951416,1.6634230613708496,0.2301989644765854,0.040855467319488525,105.59337615966797,18.64042091369629,5.523434162139893,1.6267306804656982,0.22665780782699585,0.03875265643000603,96.47357177734375,17.522768020629883,5.3716206550598145,1.561280369758606,0.23640091717243195,0.03776995465159416
18,1992,20,76.3805923461914,5.303947925567627,13.990260124206543,1.5498270988464355,0.036703068763017654,0.239682137966156,108.286865234375,18.886873245239258,5.567349433898926,1.5836448669433594,0.22084027528762817,0.03851127624511719,105.87928771972656,18.535888671875,5.5766425132751465,1.5190019607543945,0.2112516462802887,0.03506883978843689,96.40386962890625,17.383684158325195,5.414298057556152,1.4630401134490967,0.21853004395961761,0.03416873887181282
19,1993,20,83.00798797607422,5.319554805755615,14.790820121765137,1.8611352443695068,0.04899110272526741,0.28480052947998047,113.0836181640625,19.542007446289062,5.59695291519165,1.7553397417068481,0.23599036037921906,0.04618222266435623,109.16573333740234,19.17481803894043,5.543130397796631,1.6570101976394653,0.22485503554344177,0.04134059324860573,99.02809143066406,17.849937438964844,5.382093906402588,1.6191600561141968,0.23540212213993073,0.04142811894416809
20,1994,20,84.47222900390625,5.292207717895508,15.02114200592041,1.8658250570297241,0.05172746628522873,0.28169092535972595,112.32379150390625,19.308685302734375,5.598782062530518,1.7595278024673462,0.23738111555576324,0.04787125065922737,108.53359985351562,18.988399505615234,5.552676200866699,1.6367453336715698,0.22392375767230988,0.042707424610853195,98.66571044921875,17.76122283935547,5.378832817077637,1.5855967998504639,0.2309410274028778,0.04280716925859451
21,1995,20,80.31424713134766,5.42488956451416,14.247335433959961,1.6380144357681274,0.0367155447602272,0.24111127853393555,112.24407958984375,19.328567504882812,5.678880214691162,1.520866870880127,0.2022920399904251,0.03659987822175026,108.5064468383789,18.856470108032227,5.621840476989746,1.4734070301055908,0.19590750336647034,0.03439939022064209,100.03610229492188,17.8664493560791,5.462440490722656,1.4325178861618042,0.19580142199993134,0.03487275168299675
22,1996,20,80.00431060791016,5.3847126960754395,14.274627685546875,1.6851600408554077,0.04199016094207764,0.24524611234664917,112.59574890136719,19.41337776184082,5.665113925933838,1.567622423171997,0.20501072704792023,0.039913713932037354,108.32437896728516,18.971006393432617,5.575048923492432,1.5282291173934937,0.1978573501110077,0.03973349556326866,100.31714630126953,17.972335815429688,5.4400105476379395,1.4906752109527588,0.19942441582679749,0.039030566811561584
23,1997,20,80.03997039794922,5.734882354736328,15.679924964904785,1.5933382511138916,0.047505736351013184,0.2636632025241852,113.62652587890625,19.866426467895508,,1.3999311923980713,0.21950390934944153,0.048837121576070786,109.75599670410156,19.145198822021484,,1.415198564529419,0.2268795371055603,0.049587249755859375,99.64913177490234,18.18438148498535,,1.3594168424606323,0.22806143760681152,0.050413839519023895
24,1998,20,81.85198211669922,5.490818977355957,13.810084342956543,2.025651454925537,0.061212629079818726,0.29416564106941223,,,,1.9668523073196411,0.28558236360549927,0.05144239962100983,,,,1.9652900695800781,0.2851978540420532,0.049998939037323,,,,1.8480404615402222,0.2702145576477051,0.05438939854502678
25,1999,20,88.23694610595703,5.400994777679443,15.797111511230469,1.5623210668563843,0.03312232717871666,0.24088004231452942,119.84159088134766,20.329240798950195,5.733368396759033,1.445044994354248,0.186723530292511,0.03500756248831749,114.96377563476562,19.55498504638672,5.72298526763916,1.469942331314087,0.19548848271369934,0.03311570733785629,107.12962341308594,18.794034957885742,5.539473056793213,1.4172451496124268,0.20003540813922882,0.03149527311325073
26,2000,20,80.17142486572266,5.287506580352783,14.770928382873535,1.6670341491699219,0.037985026836395264,0.26482102274894714,114.43863677978516,19.894529342651367,5.648919582366943,1.4615092277526855,0.20097480714321136,0.034426961094141006,110.54073333740234,19.321552276611328,5.603736400604248,1.4789232015609741,0.20521876215934753,0.03348248079419136,100.7007827758789,18.211965560913086,5.421036243438721,1.4077290296554565,0.2093769758939743,0.03175199404358864
27,2001,20,85.5301513671875,5.319388389587402,15.694281578063965,1.5244734287261963,0.0350305512547493,0.23608820140361786,117.03563690185547,20.171409606933594,5.686079978942871,1.4374970197677612,0.1825626790523529,0.03750593587756157,113.77180480957031,19.737146377563477,5.642270088195801,1.4428304433822632,0.18909375369548798,0.03424442932009697,103.75971221923828,18.71660041809082,5.42653751373291,1.3789880275726318,0.19770777225494385,0.03173906356096268
28,2002,20,82.29570007324219,5.211784362792969,15.317953109741211,1.5427435636520386,0.03612372651696205,0.24351894855499268,115.31072235107422,19.941171646118164,5.678306579589844,1.5481170415878296,0.20826947689056396,0.037823647260665894,111.85701751708984,19.531967163085938,5.610927104949951,1.491533875465393,0.20423947274684906,0.03383105620741844,101.43993377685547,18.293075561523438,5.463688850402832,1.4421186447143555,0.2174481600522995,0.03201352432370186
29,2003,20,87.44046020507812,5.341662883758545,15.817424774169922,1.5750303268432617,0.0291683878749609,0.2460601031780243,120.36561584472656,20.546796798706055,5.714587211608887,1.4910048246383667,0.19656772911548615,0.03478490933775902,116.70610809326172,20.148588180541992,5.642942428588867,1.4515655040740967,0.1935587227344513,0.033711303025484085,107.51246643066406,19.159238815307617,5.474078178405762,1.4221768379211426,0.20771294832229614,0.03046533092856407
30,2004,20,74.53457641601562,5.314251899719238,13.655552864074707,1.20735764503479,0.028972303494811058,0.18447667360305786,113.30596923828125,19.559167861938477,5.694354057312012,1.1606864929199219,0.15762634575366974,0.030123675242066383,109.31504821777344,19.14756965637207,5.621851444244385,1.1515071392059326,0.16123835742473602,0.02810090407729149,99.25126647949219,17.903778076171875,5.457355976104736,1.1151409149169922,0.1660890430212021,0.025746872648596764
31,1974,21,71.43405151367188,5.083994388580322,13.94059944152832,5.735799789428711,0.06535941362380981,1.0307872295379639,87.17918395996094,17.46285057067871,4.990816593170166,5.642557621002197,1.1221224069595337,0.025026699528098106,88.1682357788086,17.635446548461914,4.998928070068359,5.599269866943359,1.1172189712524414,0.014960428699851036,83.53430938720703,16.692626953125,4.999120235443115,5.874469757080078,1.1519031524658203,0.04349224641919136
32,1975,21,68.8001480102539,5.103139877319336,13.337969779968262,6.672998905181885,0.06208258122205734,1.2102735042572021,88.3786392211914,17.575590133666992,5.023013591766357,6.001491069793701,1.1771230697631836,0.03126611188054085,88.03495788574219,17.58348846435547,5.005523204803467,6.094380855560303,1.2139545679092407,0.015453348867595196,89.56808471679688,17.708253860473633,5.048829555511475,6.25919246673584,1.212911605834961,0.04493730142712593
33,1976,21,58.65145492553711,4.951683521270752,11.884902954101562,5.478847026824951,0.043771084398031235,1.1109058856964111,93.36322021484375,18.783205032348633,4.965449810028076,5.425577163696289,1.0657705068588257,0.03808252140879631,92.95994567871094,18.95954132080078,4.8851399421691895,5.454380512237549,1.0216652154922485,0.06797965615987778,91.00424194335938,18.36042594909668,4.950132369995117,6.010504722595215,1.178452491760254,0.04640771821141243
34,1977,21,56.45016098022461,4.971547603607178,11.381080627441406,5.383408546447754,0.03466799110174179,1.0878902673721313,91.99641418457031,18.479665756225586,4.974880218505859,5.908116340637207,1.1690657138824463,0.03336362540721893,90.16411590576172,18.390609741210938,4.8881916999816895,6.133030414581299,1.174981713294983,0.06718608736991882,90.88469696044922,18.267166137695312,4.971804141998291,6.044445514678955,1.1958523988723755,0.03529141843318939
35,1978,21,58.932952880859375,4.978618621826172,11.855010032653809,5.493435859680176,0.05266295745968819,1.0960849523544312,92.37696838378906,18.47407341003418,5.000412464141846,5.945437908172607,1.175267219543457,0.05671463534235954,92.25082397460938,18.782384872436523,4.896181106567383,5.913466453552246,1.1315346956253052,0.06587987393140793,90.96749877929688,18.261823654174805,4.978648662567139,6.188724994659424,1.225422978401184,0.04191243648529053
36,1979,21,60.52949523925781,5.115812301635742,11.874274253845215,4.7510905265808105,0.08528623729944229,0.9501374959945679,85.01902770996094,16.92670440673828,5.038551330566406,5.881587982177734,1.1871163845062256,0.05020498111844063,85.25908660888672,16.979900360107422,5.035958290100098,5.8661346435546875,1.1834312677383423,0.04851919040083885,85.10955810546875,16.9268741607666,5.047518730163574,5.9488067626953125,1.202933430671692,0.05561152100563049
37,1980,21,59.580841064453125,5.087356090545654,11.696296691894531,4.797780990600586,0.06131533533334732,0.9434517621994019,87.04634094238281,17.359540939331055,5.019282817840576,6.337666034698486,1.2722214460372925,0.03135707974433899,84.21992492675781,16.791654586791992,5.013951301574707,5.861688613891602,1.1712145805358887,0.04662780091166496,81.56485748291016,16.225019454956055,5.034427165985107,6.29923677444458,1.2656735181808472,0.040778085589408875
38,1981,21,61.29026412963867,5.052095413208008,12.007994651794434,5.42572021484375,0.06130582094192505,0.932104229927063,97.77446746826172,18.003515243530273,5.323204040527344,8.066826820373535,1.2047357559204102,0.14167608320713043,92.21385955810547,16.764976501464844,5.349541187286377,8.204641342163086,1.1406916379928589,0.14617380499839783,90.81800079345703,16.413814544677734,5.364538669586182,8.623634338378906,1.2176456451416016,0.14859701693058014
39,1982,21,66.4471206665039,5.136780261993408,12.737696647644043,6.508477210998535,0.10034336894750595,1.0973330736160278,101.15943908691406,20.13907814025879,5.025271892547607,5.386532783508301,1.0543863773345947,0.05235671624541283,100.39692687988281,19.827945709228516,5.065689563751221,5.497486114501953,1.0503348112106323,0.07766449451446533,89.64299774169922,17.57207489013672,5.100533485412598,6.526192665100098,1.2490967512130737,0.0809427797794342
40,1983,21,67.63385772705078,5.055596351623535,13.292651176452637,5.869172096252441,0.05839655548334122,1.0865360498428345,100.9471435546875,20.165699005126953,5.004537105560303,5.523998260498047,1.0967391729354858,0.027742672711610794,96.10460662841797,19.113435745239258,5.021910667419434,5.920397758483887,1.1516973972320557,0.05440325662493706,87.88562774658203,17.48287582397461,5.0221710205078125,6.524069786071777,1.2858192920684814,0.03851080313324928
41,1984,21,67.87129974365234,4.672851085662842,12.828206062316895,6.9656662940979,0.27614307403564453,1.190184473991394,108.75430297851562,20.883150100708008,5.167582988739014,5.571068286895752,0.894620418548584,0.10966109484434128,92.29779052734375,18.236669540405273,4.941390514373779,5.640049934387207,1.015297770500183,0.13539834320545197,86.72145080566406,17.015649795532227,5.044399261474609,6.0910539627075195,1.080228328704834,0.09788909554481506
42,1985,21,71.7876968383789,4.566815376281738,14.000470161437988,6.500036239624023,0.2663116753101349,1.1810873746871948,114.0723648071289,21.577178955078125,5.24218225479126,5.366874694824219,0.8044564723968506,0.1225116178393364,99.24143981933594,19.655183792114258,4.937651634216309,5.325358867645264,1.001772165298462,0.12678301334381104,92.1510009765625,18.114891052246094,5.033786296844482,5.976476192474365,1.0892984867095947,0.0839364230632782
43,1986,21,76.44091796875,5.0981950759887695,13.55882740020752,9.103198051452637,0.3241400718688965,1.466165542602539,98.2042007446289,18.002838134765625,5.2542643547058105,7.721202373504639,1.2266381978988647,0.17334242165088654,87.93743896484375,16.728700637817383,5.081109523773193,6.993472576141357,1.2366093397140503,0.1748919039964676,90.81914520263672,16.769676208496094,5.190080165863037,7.203858852386475,1.170059323310852,0.18133412301540375
44,1987,21,96.24440002441406,5.466554164886475,17.112150192260742,7.564356327056885,0.14659562706947327,0.9954869747161865,107.88761901855469,19.77089500427246,5.38018274307251,6.431900501251221,0.8704890012741089,0.13485115766525269,98.60379028320312,18.84677505493164,5.189613342285156,5.439424991607666,0.874092698097229,0.08957593142986298,101.47518157958984,18.804824829101562,5.322957515716553,5.943806171417236,0.8113590478897095,0.12202243506908417
45,1988,21,86.0501708984375,4.790123462677002,15.397436141967773,9.753179550170898,0.3623238503932953,1.4939563274383545,121.51240539550781,22.621816635131836,5.293598175048828,5.210740089416504,0.6737317442893982,0.1793837994337082,108.51123809814453,21.447067260742188,5.018763542175293,4.108757495880127,0.7406182289123535,0.10269486159086227,105.91068267822266,20.491392135620117,4.951340675354004,6.050930500030518,1.0285528898239136,0.2169114500284195
46,1989,21,68.5855484008789,5.0,13.717109680175781,5.202763080596924,1.5700925641616852e-16,1.0405526161193848,106.89590454101562,21.379180908203125,5.0,3.519397497177124,0.7038795351982117,0.0,104.9737777709961,20.9947566986084,5.0,3.7480030059814453,0.7496005892753601,0.0,95.70480346679688,19.140960693359375,5.0,4.65656042098999,0.9313120245933533,1.5700925641616852e-16
47,1990,21,67.39263916015625,5.0,13.478528022766113,5.2596940994262695,6.280370256646741e-16,1.0519388914108276,101.55199432373047,20.310400009155273,5.0,4.480428695678711,0.8960857391357422,1.5952154290283497e-16,102.41268157958984,20.48253631591797,5.0,4.228221893310547,0.8456444144248962,3.1904308580566994e-16,93.56954956054688,18.713909149169922,5.0,4.891061305999756,0.9782123565673828,3.1904308580566994e-16
48,1991,21,90.92658233642578,5.105063438415527,17.6746826171875,7.501559257507324,0.1278073638677597,1.226047396659851,122.24784088134766,23.124643325805664,5.264985084533691,7.7817606925964355,0.5982053279876709,0.28003445267677307,107.42052459716797,22.5107421875,4.774894714355469,5.197906970977783,0.8362153768539429,0.13854911923408508,105.6796875,21.554731369018555,4.903351783752441,6.523044586181641,1.0205917358398438,0.17213840782642365
49,1992,21,94.30982208251953,5.237984657287598,17.740310668945312,7.523098945617676,0.12103218585252762,1.1279855966567993,129.62428283691406,23.077579498291016,5.594749927520752,5.530106067657471,0.5006378889083862,0.17753727734088898,118.9577407836914,22.52654266357422,5.268165111541748,4.696552753448486,0.6951872110366821,0.10702943056821823,116.79351043701172,22.093490600585938,5.266986846923828,5.233831882476807,0.7401778101921082,0.12226131558418274
50,1993,21,86.18485260009766,5.107783317565918,16.821250915527344,6.229557037353516,0.11600497364997864,1.0888921022415161,109.65555572509766,22.175146102905273,4.950506210327148,5.995771408081055,0.6914072036743164,0.20891037583351135,96.03740692138672,21.742002487182617,4.476808071136475,3.266303300857544,0.7703497409820557,0.11792982369661331,96.30558013916016,21.035259246826172,4.637317657470703,4.549683570861816,0.8893870711326599,0.14786022901535034
51,1994,21,89.67791748046875,5.179059028625488,17.02579689025879,6.782550811767578,0.12112344056367874,1.0565268993377686,128.98593139648438,22.08970069885254,5.773203372955322,6.216811656951904,0.7304951548576355,0.14378556609153748,118.40573120117188,21.22728157043457,5.51627254486084,5.983621120452881,0.8316189050674438,0.1063995212316513,112.62184143066406,20.294923782348633,5.465248107910156,6.652822494506836,0.9097537398338318,0.1250021606683731
52,1995,21,78.62437438964844,5.762186050415039,13.59847354888916,8.22022533416748,0.111122265458107,1.3395514488220215,134.6517333984375,22.126850128173828,6.070121765136719,5.127632141113281,0.5169507265090942,0.17809924483299255,126.27576446533203,21.18914031982422,5.924779415130615,5.707716941833496,0.6581535935401917,0.17842093110084534,122.53339385986328,20.59540367126465,5.903601169586182,6.415785312652588,0.8062448501586914,0.17153039574623108
53,1996,21,78.87887573242188,5.767651557922363,13.643314361572266,8.218588829040527,0.1172173023223877,1.3439518213272095,134.74513244628906,21.714876174926758,6.204174995422363,4.935530185699463,0.5292200446128845,0.18522347509860992,125.65813446044922,20.721660614013672,6.042810440063477,5.472533226013184,0.6470688581466675,0.18822018802165985,122.02481079101562,20.232933044433594,5.993774890899658,6.263554096221924,0.7949225306510925,0.18209488689899445
54,1997,21,100.9682388305664,5.802515506744385,17.40583038330078,8.051491737365723,0.1656922549009323,1.4633197784423828,134.6185302734375,21.831228256225586,,6.182840824127197,0.7282215356826782,0.13968078792095184,127.34091186523438,20.6038761138916,,6.919694423675537,1.0262843370437622,0.15898925065994263,123.479736328125,20.58863067626953,,7.389981746673584,1.021050214767456,0.16956612467765808
55,1998,21,58.84251022338867,5.404332160949707,10.776562690734863,8.801419258117676,0.1438533067703247,1.4757357835769653,,,,11.907601356506348,1.8818920850753784,0.1257462203502655,,,,11.859827995300293,1.9032316207885742,0.12665116786956787,,,,11.283552169799805,1.8071398735046387,0.1309538185596466
56,1999,21,84.91797637939453,5.1544694900512695,16.316307067871094,6.61138916015625,0.1032501608133316,1.121290683746338,116.1833724975586,21.673789978027344,5.3648681640625,3.8487050533294678,0.6510668396949768,0.10318450629711151,113.27925872802734,21.245866775512695,5.3283209800720215,4.544376850128174,0.7734968662261963,0.10054168850183487,108.93376922607422,20.24561882019043,5.35889196395874,5.623605251312256,0.9368626475334167,0.10437572747468948
57,2000,21,86.84469604492188,5.137617111206055,16.758325576782227,6.69960355758667,0.10688840597867966,1.1320075988769531,115.59636688232422,22.249401092529297,5.195539951324463,3.7884585857391357,0.6485270857810974,0.08721628040075302,113.33570098876953,21.820144653320312,5.190122127532959,4.445030689239502,0.7749725580215454,0.08612767606973648,109.63871002197266,21.03015899658203,5.203282833099365,5.242053031921387,0.9184852838516235,0.09017442166805267
58,2001,21,92.48320770263672,5.274875640869141,17.39365577697754,7.763883113861084,0.09982960671186447,1.3114383220672607,118.99127960205078,22.85163688659668,5.217220306396484,3.222450017929077,0.5295313596725464,0.09719271957874298,116.24026489257812,22.327272415161133,5.212825298309326,4.620520114898682,0.8117401003837585,0.09647411108016968,115.57049560546875,22.00715446472168,5.259173393249512,5.066632270812988,0.8858495950698853,0.10328022390604019
59,2002,21,90.37928009033203,5.1460676193237305,17.54220962524414,7.034471035003662,0.1407851129770279,1.2211229801177979,107.7956771850586,21.692054748535156,4.978532791137695,6.1060099601745605,0.9010128378868103,0.20596341788768768,106.60462951660156,22.196664810180664,4.827333450317383,5.747424602508545,0.9183616042137146,0.20527635514736176,103.52741241455078,20.5905818939209,5.0728325843811035,7.224451541900635,1.1924422979354858,0.2400355190038681
60,2003,21,87.85285186767578,5.253600597381592,16.631452560424805,7.895512104034424,0.11698964238166809,1.377151370048523,115.26718139648438,21.69084358215332,5.31264591217041,6.220054626464844,1.0021320581436157,0.14005814492702484,114.36482238769531,21.993701934814453,5.199646949768066,5.395995616912842,0.9052000641822815,0.118532195687294,110.41802978515625,20.43848991394043,5.419287204742432,7.654317378997803,1.3072019815444946,0.17112946510314941
61,2004,21,85.16792297363281,5.101656436920166,16.564090728759766,5.800776958465576,0.10949357599020004,0.9727557301521301,114.76789093017578,21.64984130859375,5.275918483734131,6.4044880867004395,0.9816262125968933,0.14414270222187042,113.8919677734375,21.83698844909668,5.202969074249268,5.568963050842285,0.9074130058288574,0.12553496658802032,107.39801788330078,20.29875946044922,5.254207611083984,7.2204084396362305,1.2020299434661865,0.17953918874263763
62,1974,22,68.59319305419922,4.790490627288818,13.681349754333496,1.9677557945251465,0.058677539229393005,0.31141406297683716,102.13153839111328,20.349853515625,4.997434139251709,1.572973370552063,0.26514461636543274,0.035864219069480896,98.1282730102539,19.64092254638672,4.993743419647217,1.5793730020523071,0.2789151668548584,0.035018954426050186,95.89473724365234,19.137733459472656,4.995223522186279,1.6514029502868652,0.29279080033302307,0.03429732099175453
63,1975,22,74.88719177246094,5.073584079742432,14.49626636505127,1.844272255897522,0.024032849818468094,0.3219192624092102,115.09935760498047,21.627849578857422,5.289315223693848,1.5106867551803589,0.2333136945962906,0.03342672064900398,110.88035583496094,21.004886627197266,5.247219085693359,1.6162781715393066,0.26045769453048706,0.03231455013155937,107.98956298828125,20.462560653686523,5.239413261413574,1.7151539325714111,0.28301897644996643,0.03196917101740837
64,1976,22,75.45845794677734,4.840439796447754,14.828142166137695,2.101952075958252,0.056138940155506134,0.3292805850505829,115.39756774902344,21.941469192504883,5.224096775054932,1.5217556953430176,0.2190278321504593,0.038016412407159805,112.1318588256836,21.378135681152344,5.2076897621154785,1.5993335247039795,0.24365226924419403,0.036524929106235504,108.2179946899414,20.79810905456543,5.163304328918457,1.6859533786773682,0.26684826612472534,0.03602398559451103
